Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2014	NV	Nevada	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,889"	45.7	43.1	48.2	"1,118"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	32	BO1	CAT1	_EXTETH2	RESP046	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,788"	54.3	51.8	56.9	"1,119"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	32	BO1	CAT1	_EXTETH2	RESP054	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Mammogram	Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Received a mammogram within the past 2 years	Overall	Overall	752	72.1	68	76.3	"3,328"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	32	BO1	CAT1	_MAM5021	RESP186	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Mammogram	Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Did not receive a mammogram within the past 2 years	Overall	Overall	290	27.9	23.7	32.1	"3,329"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	32	BO1	CAT1	_MAM5021	RESP187	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Mammogram	Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	943	70.7	66.8	74.5	"3,290"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	32	BO1	CAT1	_MAM502Y	RESP046	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Mammogram	Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	404	29.4	25.5	33.2	"3,291"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	32	BO1	CAT1	_MAM502Y	RESP054	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Mammogram	Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,123"	69.5	66	73	"3,250"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	32	BO1	CAT1	_RFMAM2Y	RESP046	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Mammogram	Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	500	30.5	27	34	"3,251"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	32	BO1	CAT1	_RFMAM2Y	RESP054	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Pap Test	Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	969	73.5	69.6	77.3	"3,366"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	32	BO1	CAT1	_RFPAP32	RESP046	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Pap Test	Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	393	26.5	22.7	30.4	"3,367"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	32	BO1	CAT1	_RFPAP32	RESP054	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Pap Test	Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions)	Received a Pap test within the past 3 years	Overall	Overall	789	78.1	73.9	82.3	"3,410"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	32	BO1	CAT1	_RFPAP33	RESP188	"(39.493240390000494, -117.07184056399967)"
2014	NV	Nevada	Women's Health	Pap Test	Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions)	Did not receive a Pap test within the past 3 years	Overall	Overall	204	21.9	17.7	26.1	"3,411"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	32	BO1	CAT1	_RFPAP33	RESP189	"(39.493240390000494, -117.07184056399967)"
2014	NH	New Hampshire	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"5,270"	85.9	84.7	87.1	662	%	Crude Prevalence			BRFSS	CLASS03	Topic06	33	BO1	CAT1	_LTASTH1	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"2,229"	27.2	25.7	28.6	890	%	Crude Prevalence			BRFSS	CLASS03	Topic05	33	BO1	CAT1	_DRDXAR1	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"3,917"	72.8	71.4	74.3	891	%	Crude Prevalence			BRFSS	CLASS03	Topic05	33	BO1	CAT1	_DRDXAR1	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	657	10.2	9.2	11.3	707	%	Crude Prevalence			BRFSS	CLASS03	Topic06	33	BO1	CAT1	_CASTHM1	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"5,478"	89.8	88.7	90.8	708	%	Crude Prevalence			BRFSS	CLASS03	Topic06	33	BO1	CAT1	_CASTHM1	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	891	14.1	12.9	15.3	661	%	Crude Prevalence			BRFSS	CLASS03	Topic06	33	BO1	CAT1	_LTASTH1	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	Yes	Overall	Overall	364	4.2	3.6	4.8	571	%	Crude Prevalence			BRFSS	CLASS03	Topic10	33	BO1	CAT1	CVDCRHD4	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	No	Overall	Overall	"5,780"	95.8	95.2	96.4	572	%	Crude Prevalence			BRFSS	CLASS03	Topic10	33	BO1	CAT1	CVDCRHD4	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	Yes	Overall	Overall	346	3.8	3.3	4.4	526	%	Crude Prevalence			BRFSS	CLASS03	Topic10	33	BO1	CAT1	CVDINFR4	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	No	Overall	Overall	"5,812"	96.2	95.7	96.8	527	%	Crude Prevalence			BRFSS	CLASS03	Topic10	33	BO1	CAT1	CVDINFR4	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a stroke?	Yes	Overall	Overall	214	2.3	1.8	2.7	616	%	Crude Prevalence			BRFSS	CLASS03	Topic10	33	BO1	CAT1	CVDSTRK3	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a stroke?	No	Overall	Overall	"5,953"	97.7	97.3	98.2	617	%	Crude Prevalence			BRFSS	CLASS03	Topic10	33	BO1	CAT1	CVDSTRK3	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	COPD	Ever told you have COPD?	Yes	Overall	Overall	526	6.5	5.7	7.3	845	%	Crude Prevalence			BRFSS	CLASS03	Topic14	33	BO1	CAT1	CHCCOPD1	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	COPD	Ever told you have COPD?	No	Overall	Overall	"5,622"	93.5	92.7	94.3	846	%	Crude Prevalence			BRFSS	CLASS03	Topic14	33	BO1	CAT1	CHCCOPD1	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Depression	Ever told you that you have a form of depression?	Yes	Overall	Overall	"1,293"	21	19.5	22.6	936	%	Crude Prevalence			BRFSS	CLASS03	Topic17	33	BO1	CAT1	ADDEPEV2	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Depression	Ever told you that you have a form of depression?	No	Overall	Overall	"4,866"	79	77.4	80.5	937	%	Crude Prevalence			BRFSS	CLASS03	Topic17	33	BO1	CAT1	ADDEPEV2	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	Overall	Overall	750	9.2	8.2	10.1	"1,028"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	33	BO1	CAT1	DIABETE3	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"Yes, pregnancy-related"	Overall	Overall	50	0.8	0.6	1.1	"1,029"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	33	BO1	CAT1	DIABETE3	RESP051	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"No, pre-diabetes or borderline diabetes"	Overall	Overall	51	0.7	0.4	1	"1,031"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	33	BO1	CAT1	DIABETE3	RESP052	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	No	Overall	Overall	"5,319"	89.3	88.3	90.3	"1,030"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	33	BO1	CAT1	DIABETE3	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	Yes	Overall	Overall	182	2.1	1.7	2.5	982	%	Crude Prevalence			BRFSS	CLASS03	Topic35	33	BO1	CAT1	CHCKIDNY	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	No	Overall	Overall	"5,971"	97.9	97.6	98.3	983	%	Crude Prevalence			BRFSS	CLASS03	Topic35	33	BO1	CAT1	CHCKIDNY	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	Yes	Overall	Overall	642	8	7.1	8.9	799	%	Crude Prevalence			BRFSS	CLASS03	Topic40	33	BO1	CAT1	CHCOCNCR	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	No	Overall	Overall	"5,523"	92	91.1	92.9	800	%	Crude Prevalence			BRFSS	CLASS03	Topic40	33	BO1	CAT1	CHCOCNCR	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	Yes	Overall	Overall	582	6.3	5.6	7	753	%	Crude Prevalence			BRFSS	CLASS03	Topic53	33	BO1	CAT1	CHCSCNCR	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	No	Overall	Overall	"5,584"	93.7	93	94.4	754	%	Crude Prevalence			BRFSS	CLASS03	Topic53	33	BO1	CAT1	CHCSCNCR	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	No	Overall	Overall	497	11.4	10.1	12.7	163	%	Crude Prevalence			BRFSS	CLASS07	Topic29	33	BO1	CAT1	HLTHPLN1	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	Yes	Overall	Overall	578	11.1	9.9	12.3	321	%	Crude Prevalence			BRFSS	CLASS07	Topic28	33	BO1	CAT1	MEDCOST	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	No	Overall	Overall	"5,589"	88.9	87.7	90.1	322	%	Crude Prevalence			BRFSS	CLASS07	Topic28	33	BO1	CAT1	MEDCOST	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	Yes	Overall	Overall	"5,668"	88.6	87.3	89.9	162	%	Crude Prevalence			BRFSS	CLASS07	Topic29	33	BO1	CAT1	HLTHPLN1	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past year	Overall	Overall	"4,631"	69.3	67.6	71.1	367	%	Crude Prevalence			BRFSS	CLASS07	Topic36	33	BO1	CAT1	CHECKUP1	RESP063	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 2 years	Overall	Overall	789	16	14.5	17.4	368	%	Crude Prevalence			BRFSS	CLASS07	Topic36	33	BO1	CAT1	CHECKUP1	RESP064	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 5 years	Overall	Overall	379	8	6.9	9.1	369	%	Crude Prevalence			BRFSS	CLASS07	Topic36	33	BO1	CAT1	CHECKUP1	RESP065	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	5 or more years ago	Overall	Overall	298	6.4	5.4	7.5	370	%	Crude Prevalence			BRFSS	CLASS07	Topic36	33	BO1	CAT1	CHECKUP1	RESP066	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Never	Overall	Overall	17				371	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS07	Topic36	33	BO1	CAT1	CHECKUP1	RESP067	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	"Yes, only one"	Overall	Overall	"5,225"	80.4	78.8	82.1	252	%	Crude Prevalence			BRFSS	CLASS07	Topic43	33	BO1	CAT1	PERSDOC2	RESP050	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	More than one	Overall	Overall	309	4.4	3.7	5.1	253	%	Crude Prevalence			BRFSS	CLASS07	Topic43	33	BO1	CAT1	PERSDOC2	RESP053	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	No	Overall	Overall	633	15.2	13.7	16.8	254	%	Crude Prevalence			BRFSS	CLASS07	Topic43	33	BO1	CAT1	PERSDOC2	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"3,392"	85.8	84.1	87.4	208	%	Crude Prevalence			BRFSS	CLASS07	Topic59	33	BO1	CAT1	_HCVU651	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	No	Overall	Overall	476	14.2	12.6	15.9	209	%	Crude Prevalence			BRFSS	CLASS07	Topic59	33	BO1	CAT1	_HCVU651	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Good or Better Health	Overall	Overall	"5,227"	86.3	85.1	87.6	116	%	Crude Prevalence			BRFSS	CLASS08	Topic24	33	BO1	CAT1	_RFHLTH	RESP061	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Fair or Poor Health	Overall	Overall	944	13.7	12.4	14.9	117	%	Crude Prevalence			BRFSS	CLASS08	Topic24	33	BO1	CAT1	_RFHLTH	RESP062	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Status	Overall Health	How is your general health?	Excellent	Overall	Overall	"1,238"	21.1	19.6	22.6	1	%	Crude Prevalence			BRFSS	CLASS08	Topic41	33	BO1	CAT1	GENHLTH	RESP056	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Status	Overall Health	How is your general health?	Very good	Overall	Overall	"2,313"	38.9	37.2	40.7	2	%	Crude Prevalence			BRFSS	CLASS08	Topic41	33	BO1	CAT1	GENHLTH	RESP057	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Status	Overall Health	How is your general health?	Good	Overall	Overall	"1,676"	26.3	24.7	27.9	3	%	Crude Prevalence			BRFSS	CLASS08	Topic41	33	BO1	CAT1	GENHLTH	RESP058	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Status	Overall Health	How is your general health?	Fair	Overall	Overall	663	9.8	8.7	10.9	4	%	Crude Prevalence			BRFSS	CLASS08	Topic41	33	BO1	CAT1	GENHLTH	RESP059	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Health Status	Overall Health	How is your general health?	Poor	Overall	Overall	281	3.9	3.2	4.5	5	%	Crude Prevalence			BRFSS	CLASS08	Topic41	33	BO1	CAT1	GENHLTH	RESP060	"(43.65595011300047, -71.50036091999965)"
2014	NJ	New Jersey	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	Yes	Overall	Overall	725	4.4	3.9	4.9	573	%	Crude Prevalence			BRFSS	CLASS03	Topic10	34	BO1	CAT1	CVDCRHD4	RESP046	"(40.13057004800049, -74.27369128799967)"
2014	NH	New Hampshire	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	278	12.2	10.4	13.9	"1,162"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	33	BO1	CAT1	_ALTETH2	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,833"	87.9	86.1	89.6	"1,163"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	33	BO1	CAT1	_ALTETH2	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"4,391"	69.4	67.7	71.2	"1,198"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	33	BO1	CAT1	_DENVST2	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,740"	30.6	28.9	32.3	"1,199"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	33	BO1	CAT1	_DENVST2	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"3,067"	42.1	40.3	43.9	"1,116"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	33	BO1	CAT1	_EXTETH2	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"2,960"	57.9	56.2	59.7	"1,117"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	33	BO1	CAT1	_EXTETH2	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Mammogram	Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Received a mammogram within the past 2 years	Overall	Overall	"1,504"	83.3	81.1	85.4	"3,307"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	33	BO1	CAT1	_MAM5021	RESP186	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Mammogram	Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Did not receive a mammogram within the past 2 years	Overall	Overall	351	16.7	14.6	18.9	"3,308"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	33	BO1	CAT1	_MAM5021	RESP187	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Mammogram	Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,855"	80.8	78.7	82.9	"3,270"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	33	BO1	CAT1	_MAM502Y	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Mammogram	Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	514	19.2	17.1	21.3	"3,271"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	33	BO1	CAT1	_MAM502Y	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Mammogram	Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"2,190"	79.4	77.4	81.4	"3,230"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	33	BO1	CAT1	_RFMAM2Y	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Mammogram	Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	629	20.6	18.6	22.6	"3,231"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	33	BO1	CAT1	_RFMAM2Y	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Pap Test	Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,853"	76.1	73.3	78.9	"3,344"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	33	BO1	CAT1	_RFPAP32	RESP046	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Pap Test	Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	632	23.9	21.1	26.7	"3,345"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	33	BO1	CAT1	_RFPAP32	RESP054	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Pap Test	Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions)	Received a Pap test within the past 3 years	Overall	Overall	"1,488"	85.3	82.8	87.9	"3,388"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	33	BO1	CAT1	_RFPAP33	RESP188	"(43.65595011300047, -71.50036091999965)"
2014	NH	New Hampshire	Women's Health	Pap Test	Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions)	Did not receive a Pap test within the past 3 years	Overall	Overall	277	14.7	12.1	17.2	"3,389"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	33	BO1	CAT1	_RFPAP33	RESP189	"(43.65595011300047, -71.50036091999965)"
2014	NJ	New Jersey	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	No	Overall	Overall	"12,215"	95.6	95.1	96.1	574	%	Crude Prevalence			BRFSS	CLASS03	Topic10	34	BO1	CAT1	CVDCRHD4	RESP054	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"3,988"	22.7	21.7	23.7	895	%	Crude Prevalence			BRFSS	CLASS03	Topic05	34	BO1	CAT1	_DRDXAR1	RESP046	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"8,971"	77.3	76.3	78.3	896	%	Crude Prevalence			BRFSS	CLASS03	Topic05	34	BO1	CAT1	_DRDXAR1	RESP054	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,100"	8.3	7.6	9	711	%	Crude Prevalence			BRFSS	CLASS03	Topic06	34	BO1	CAT1	_CASTHM1	RESP046	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"11,851"	91.7	91	92.5	712	%	Crude Prevalence			BRFSS	CLASS03	Topic06	34	BO1	CAT1	_CASTHM1	RESP054	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,567"	12.4	11.6	13.3	665	%	Crude Prevalence			BRFSS	CLASS03	Topic06	34	BO1	CAT1	_LTASTH1	RESP046	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"11,435"	87.6	86.7	88.4	666	%	Crude Prevalence			BRFSS	CLASS03	Topic06	34	BO1	CAT1	_LTASTH1	RESP054	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	Yes	Overall	Overall	701	4.2	3.7	4.7	527	%	Crude Prevalence			BRFSS	CLASS03	Topic10	34	BO1	CAT1	CVDINFR4	RESP046	"(40.13057004800049, -74.27369128799967)"
2014	NJ	New Jersey	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	No	Overall	Overall	"12,275"	95.8	95.3	96.3	528	%	Crude Prevalence			BRFSS	CLASS03	Topic10	34	BO1	CAT1	CVDINFR4	RESP054	"(40.13057004800049, -74.27369128799967)"
